rank,node_id,node_group,score,label,pred_above_threshold,attacks,incident_edges,responsible_loss,score_minus_responsible_loss,operation,event_uuid,time_raw,time_eastern,window,target_role,srcnode,dstnode,src_type,dst_type,type_pair,node_label_text,src_label,dst_label,score_band
40,118870,TN_high_below_threshold,6.639172077,0,0,,4,6.639172077,0.000000000,CREATE,5b176436-d8f7-4dd2-9129-12706a38fe59,1569345540408000000,2019-09-24 13:19:00.408000 EDT,2019-09-24 13:18:51.116000000~2019-09-24 13:19:52.156000000,dst,3644,118870,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/System32/WDI/LogFiles/SecondaryLogonCKCL.etl,subject: System,file: /Device/HarddiskVolume1/Windows/System32/WDI/LogFiles/SecondaryLogonCKCL.etl,6.000 to threshold (6.881)
41,3644,TN_high_below_threshold,6.639172077,0,0,,565991,6.639172077,0.000000000,CREATE,5b176436-d8f7-4dd2-9129-12706a38fe59,1569345540408000000,2019-09-24 13:19:00.408000 EDT,2019-09-24 13:18:51.116000000~2019-09-24 13:19:52.156000000,src,3644,118870,subject,file,subject->file,subject: System,subject: System,file: /Device/HarddiskVolume1/Windows/System32/WDI/LogFiles/SecondaryLogonCKCL.etl,6.000 to threshold (6.881)
42,134394,TN_high_below_threshold,6.636727810,0,0,,12,6.636727810,0.000000000,CREATE,a6a40449-90e8-4832-b2bd-99ce79980220,1569250492028000000,2019-09-23 10:54:52.028000 EDT,2019-09-23 10:54:10.673000000~2019-09-23 10:55:14.813000000,dst,16,134394,subject,file,subject->file,file: /Device/HarddiskVolume1/WINDOWS/PREFETCH/RUNTIMEBROKER.EXE-A02FF048.PF,subject: /Device/HarddiskVolume1/Windows/system32/wbem/wmiprvse.exe | C:/Windows/System32/svchost.exe -k LocalSystemNetworkRestricted,file: /Device/HarddiskVolume1/WINDOWS/PREFETCH/RUNTIMEBROKER.EXE-A02FF048.PF,6.000 to threshold (6.881)
43,135760,TN_high_below_threshold,6.607734680,0,0,,2,6.607734680,0.000000000,DELETE,0853da37-1052-4a24-9fe1-e0162032cd12,1569251262098000000,2019-09-23 11:07:42.098000 EDT,2019-09-23 11:07:27.945000000~2019-09-23 11:08:53.808000000,dst,1,135760,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/system32/Logfiles/WMI/RtBackup/EtwRTAdmin_PS_Provider.etl,subject: System,file: /Device/HarddiskVolume1/Windows/system32/Logfiles/WMI/RtBackup/EtwRTAdmin_PS_Provider.etl,6.000 to threshold (6.881)
44,133478,TN_high_below_threshold,6.607734680,0,0,,2,6.607734680,0.000000000,DELETE,f8b0eb6b-0d77-461e-9fca-12f92ece65e9,1569246997429000000,2019-09-23 09:56:37.429000 EDT,2019-09-23 09:56:31.096000000~2019-09-23 09:57:46.932000000,dst,1,133478,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/system32/Logfiles/WMI/RtBackup/EtwRTAdmin_PS_Provider.etl,subject: System,file: /Device/HarddiskVolume1/Windows/system32/Logfiles/WMI/RtBackup/EtwRTAdmin_PS_Provider.etl,6.000 to threshold (6.881)
45,349208,TN_high_below_threshold,6.607734203,0,0,,2,6.607734203,0.000000000,DELETE,a8df7567-e8a7-4cc7-8716-20829afee7e9,1569239722224000000,2019-09-23 07:55:22.224000 EDT,2019-09-23 07:54:54.631000000~2019-09-23 07:56:02.051000000,dst,1,349208,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/system32/Logfiles/WMI/RtBackup/EtwRTAdmin_PS_Provider.etl,subject: System,file: /Device/HarddiskVolume1/Windows/system32/Logfiles/WMI/RtBackup/EtwRTAdmin_PS_Provider.etl,6.000 to threshold (6.881)
46,354312,TN_high_below_threshold,6.605012894,0,0,,1,6.605012894,0.000000000,DELETE,acd73d33-aa8c-4599-9a00-fc53dd7e03f9,1569242402065000000,2019-09-23 08:40:02.065000 EDT,2019-09-23 08:39:59.139000000~2019-09-23 08:41:03.446000000,dst,1,354312,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTAdmin_PS_Provider.etl,subject: System,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTAdmin_PS_Provider.etl,6.000 to threshold (6.881)
47,342787,TN_high_below_threshold,6.605012894,0,0,,2,6.605012894,0.000000000,DELETE,ebdbfcb8-9369-472e-b9d3-bc1f2dd3f026,1569233731262000000,2019-09-23 06:15:31.262000 EDT,2019-09-23 06:14:30.972000000~2019-09-23 06:15:47.515000000,dst,1,342787,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTAdmin_PS_Provider.etl,subject: System,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTAdmin_PS_Provider.etl,6.000 to threshold (6.881)
48,340510,TN_high_below_threshold,6.605012894,0,0,,1,6.605012894,0.000000000,DELETE,f1543bd6-e3ad-4c82-823f-c339ed17e4da,1569231813995000000,2019-09-23 05:43:33.995000 EDT,2019-09-23 05:43:26.317000000~2019-09-23 05:44:27.028000000,dst,1,340510,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTAdmin_PS_Provider.etl,subject: System,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTAdmin_PS_Provider.etl,6.000 to threshold (6.881)
49,102504,TN_high_below_threshold,6.605012894,0,0,,3,6.605012894,0.000000000,DELETE,1aa3fe3b-af0d-4264-b8a6-37055cf849e6,1569271323241000000,2019-09-23 16:42:03.241000 EDT,2019-09-23 16:41:49.022000000~2019-09-23 16:43:02.393000000,dst,1,102504,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTAdmin_PS_Provider.etl,subject: System,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTAdmin_PS_Provider.etl,6.000 to threshold (6.881)
50,131552,TN_high_below_threshold,6.605012417,0,0,,1,6.605012417,0.000000000,DELETE,5f976376-743d-4a58-af34-8d00367b6154,1569434320555000000,2019-09-25 13:58:40.555000 EDT,2019-09-25 13:58:04.298000000~2019-09-25 14:16:36.866000000,dst,10458,131552,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTDiagtrack-Listener.etl,subject: System,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTDiagtrack-Listener.etl,6.000 to threshold (6.881)
51,105463,TN_high_below_threshold,6.605012417,0,0,,1,6.605012417,0.000000000,DELETE,c98bde4e-c6f5-4570-a309-7b9de3f2e54c,1569334077597000000,2019-09-24 10:07:57.597000 EDT,2019-09-24 10:07:18.015000000~2019-09-24 10:08:59.963000000,dst,1,105463,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTDiagtrack-Listener.etl,subject: System,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTDiagtrack-Listener.etl,6.000 to threshold (6.881)
52,10458,TN_high_below_threshold,6.605012417,0,0,,142815,6.605012417,0.000000000,DELETE,5f976376-743d-4a58-af34-8d00367b6154,1569434320555000000,2019-09-25 13:58:40.555000 EDT,2019-09-25 13:58:04.298000000~2019-09-25 14:16:36.866000000,src,10458,131552,subject,file,subject->file,subject: System,subject: System,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTDiagtrack-Listener.etl,6.000 to threshold (6.881)
53,102514,TN_high_below_threshold,6.595557213,0,0,,2,6.595557213,0.000000000,DELETE,236b447e-b034-492e-9f90-cc89eb06d022,1569271398975000000,2019-09-23 16:43:18.975000 EDT,2019-09-23 16:43:02.394000000~2019-09-23 16:44:28.492000000,dst,69,102514,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/zleazer/AppData/Local/Microsoft/Windows/ActionCenterCache/windows-systemtoast-securityandmaintenance_61_0.png,subject: /Device/HarddiskVolume1/Program Files (x86)/Google/Update/GoogleUpdate.exe | C:/Windows/system32/svchost.exe -k UnistackSvcGroup,file: /Device/HarddiskVolume1/Users/zleazer/AppData/Local/Microsoft/Windows/ActionCenterCache/windows-systemtoast-securityandmaintenance_61_0.png,6.000 to threshold (6.881)
54,348489,TN_high_below_threshold,6.561937809,0,0,,5,6.561937809,0.000000000,CREATE,b4321b27-946e-4800-99cd-f0d5fafa482f,1569238920185000000,2019-09-23 07:42:00.185000 EDT,2019-09-23 07:41:28.312000000~2019-09-23 07:42:35.091000000,dst,1,348489,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/system32/WDI/LogFiles/SecondaryLogonCKCL.etl,subject: System,file: /Device/HarddiskVolume1/Windows/system32/WDI/LogFiles/SecondaryLogonCKCL.etl,6.000 to threshold (6.881)
55,105375,TN_high_below_threshold,6.460698128,0,0,,5,6.460698128,0.000000000,CREATE,512bd8a9-65f9-4d2c-80be-62b2c86c96ce,1569334070031000000,2019-09-24 10:07:50.031000 EDT,2019-09-24 10:07:18.015000000~2019-09-24 10:08:59.963000000,dst,1,105375,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/system32/WDI/LogFiles/ShutdownCKCL.etl,subject: System,file: /Device/HarddiskVolume1/Windows/system32/WDI/LogFiles/ShutdownCKCL.etl,6.000 to threshold (6.881)
56,124575,TN_high_below_threshold,6.460697651,0,0,,9,6.460697651,0.000000000,CREATE,67d9521c-247a-4258-bd83-44e4d57f8d3e,1569417381169000000,2019-09-25 09:16:21.169000 EDT,2019-09-25 09:15:45.296000000~2019-09-25 09:17:17.066000000,dst,3644,124575,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/system32/WDI/LogFiles/ShutdownCKCL.etl,subject: System,file: /Device/HarddiskVolume1/Windows/system32/WDI/LogFiles/ShutdownCKCL.etl,6.000 to threshold (6.881)
57,107766,TN_high_below_threshold,6.459103107,0,0,,3,6.459103107,0.000000000,CREATE,70966be5-3201-4357-8b66-5696040239ec,1569334694028000000,2019-09-24 10:18:14.028000 EDT,2019-09-24 10:18:04.436000000~2019-09-24 10:19:10.335000000,dst,3644,107766,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/LwtNetLog.etl,subject: System,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/LwtNetLog.etl,6.000 to threshold (6.881)
58,126546,TN_high_below_threshold,6.459102631,0,0,,6,6.459102631,0.000000000,CREATE,02b8d280-f271-4f85-812c-8103c6411e40,1569417656092000000,2019-09-25 09:20:56.092000 EDT,2019-09-25 09:20:46.838000000~2019-09-25 09:21:58.256000000,dst,10458,126546,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/LwtNetLog.etl,subject: System,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/LwtNetLog.etl,6.000 to threshold (6.881)
59,131556,TN_high_below_threshold,6.448404312,0,0,,2,6.448404312,0.000000000,DELETE,a0fb2ced-5471-4757-b02e-0210ef36bd60,1569435689058000000,2019-09-25 14:21:29.058000 EDT,2019-09-25 14:21:24.535000000~2019-09-25 14:23:22.377000000,dst,11509,131556,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTrundownCollector.etl,subject: System,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTrundownCollector.etl,6.000 to threshold (6.881)
60,11509,TN_high_below_threshold,6.448404312,0,0,,5587,6.448404312,0.000000000,DELETE,a0fb2ced-5471-4757-b02e-0210ef36bd60,1569435689058000000,2019-09-25 14:21:29.058000 EDT,2019-09-25 14:21:24.535000000~2019-09-25 14:23:22.377000000,src,11509,131556,subject,file,subject->file,subject: System,subject: System,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTrundownCollector.etl,6.000 to threshold (6.881)
61,124600,TN_high_below_threshold,6.448403358,0,0,,2,6.448403358,0.000000000,DELETE,2c4e8fc0-4cb9-4d35-b047-9f9e83d899ab,1569417458472000000,2019-09-25 09:17:38.472000 EDT,2019-09-25 09:17:17.116000000~2019-09-25 09:18:19.011000000,dst,3644,124600,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTrundownCollector.etl,subject: System,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTrundownCollector.etl,6.000 to threshold (6.881)
62,105464,TN_high_below_threshold,6.448403358,0,0,,8,6.448403358,0.000000000,DELETE,832b416a-c018-43e8-9e2e-8422d2456c8d,1569334218106000000,2019-09-24 10:10:18.106000 EDT,2019-09-24 10:10:00.185000000~2019-09-24 10:11:03.352000000,dst,3644,105464,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTrundownCollector.etl,subject: System,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTrundownCollector.etl,6.000 to threshold (6.881)
63,101083,TN_high_below_threshold,6.360446453,0,0,,19,6.360446453,0.000000000,CREATE,3c61ede4-2e79-4a9b-a16a-8aebb884c9b2,1569334078199000000,2019-09-24 10:07:58.199000 EDT,2019-09-24 10:07:18.015000000~2019-09-24 10:08:59.963000000,dst,16,101083,subject,file,subject->file,file: /Device/HarddiskVolume1/WINDOWS/PREFETCH/PFSVPERFSTATS.BIN,subject: /Device/HarddiskVolume1/Windows/system32/wbem/wmiprvse.exe | C:/Windows/System32/svchost.exe -k LocalSystemNetworkRestricted,file: /Device/HarddiskVolume1/WINDOWS/PREFETCH/PFSVPERFSTATS.BIN,6.000 to threshold (6.881)
64,126550,TN_high_below_threshold,6.343755245,0,0,,3,6.343755245,0.000000000,RENAME,b7ec13dc-2bf8-40a2-9d75-0efbc4cba905,1569417676034000000,2019-09-25 09:21:16.034000 EDT,2019-09-25 09:20:46.838000000~2019-09-25 09:21:58.256000000,dst,10314,126550,subject,file,subject->file,file: /Device/HarddiskVolume1/WINDOWS/SYSTEM32/WBEM/PERFORMANCE/WMIAPRPL_NEW.H,subject: /Device/HarddiskVolume1/Windows/SYSTEM32/cmd.exe,file: /Device/HarddiskVolume1/WINDOWS/SYSTEM32/WBEM/PERFORMANCE/WMIAPRPL_NEW.H,6.000 to threshold (6.881)
65,10314,TN_high_below_threshold,6.343755245,0,0,,47,6.343755245,0.000000000,RENAME,b7ec13dc-2bf8-40a2-9d75-0efbc4cba905,1569417676034000000,2019-09-25 09:21:16.034000 EDT,2019-09-25 09:20:46.838000000~2019-09-25 09:21:58.256000000,src,10314,126550,subject,file,subject->file,subject: /Device/HarddiskVolume1/Windows/SYSTEM32/cmd.exe,subject: /Device/HarddiskVolume1/Windows/SYSTEM32/cmd.exe,file: /Device/HarddiskVolume1/WINDOWS/SYSTEM32/WBEM/PERFORMANCE/WMIAPRPL_NEW.H,6.000 to threshold (6.881)
66,131554,TN_high_below_threshold,6.337167740,0,0,,1,6.337167740,0.000000000,CREATE,5178fb7f-a3c2-481b-80be-339d581f691c,1569435684576000000,2019-09-25 14:21:24.576000 EDT,2019-09-25 14:21:24.535000000~2019-09-25 14:23:22.377000000,dst,10458,131554,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/system32/Logfiles/WMI/RtBackup/EtwRTMsDiagProv.etl,subject: System,file: /Device/HarddiskVolume1/Windows/system32/Logfiles/WMI/RtBackup/EtwRTMsDiagProv.etl,6.000 to threshold (6.881)
67,1970,TN_high_below_threshold,6.296279430,0,0,,9,6.296279430,0.000000000,CREATE,4833d16d-726f-4466-b4df-91aa540f7ade,1569273119334000000,2019-09-23 17:11:59.334000 EDT,2019-09-23 17:10:45.614000000~2019-09-23 17:12:01.503000000,dst,1969,1970,subject,subject,subject->subject,subject: /Device/HarddiskVolume1/Windows/SYSTEM32/cmd.exe | /??/C:/Windows/system32/conhost.exe 0xffffffff -ForceV1,subject: schtasks.exe,subject: /Device/HarddiskVolume1/Windows/SYSTEM32/cmd.exe | /??/C:/Windows/system32/conhost.exe 0xffffffff -ForceV1,6.000 to threshold (6.881)
68,1969,TN_high_below_threshold,6.296279430,0,0,,13,6.296279430,0.000000000,CREATE,4833d16d-726f-4466-b4df-91aa540f7ade,1569273119334000000,2019-09-23 17:11:59.334000 EDT,2019-09-23 17:10:45.614000000~2019-09-23 17:12:01.503000000,src,1969,1970,subject,subject,subject->subject,subject: schtasks.exe,subject: schtasks.exe,subject: /Device/HarddiskVolume1/Windows/SYSTEM32/cmd.exe | /??/C:/Windows/system32/conhost.exe 0xffffffff -ForceV1,6.000 to threshold (6.881)
69,13060,TN_high_below_threshold,6.277182102,0,0,,2,6.277182102,0.000000000,CREATE,c00b66db-fdfc-4fee-ad25-dbe1ac516154,1569250501406000000,2019-09-23 10:55:01.406000 EDT,2019-09-23 10:54:10.673000000~2019-09-23 10:55:14.813000000,dst,13016,13060,subject,subject,subject->subject,"subject: reg.exe | reg  add HKEY_CURRENT_USER/Software/Microsoft/Office/15.0/Outlook/Options/General /t REG_SZ /v PONT_STRING /d ""8,10,11,13,28,30,31,32,35,36,37,39,40,41,42,44,46,47,48,52,53,55,56,58,59,60,63,64,65,72,73,75,76,78,79,"" /f /reg:64",subject: /Device/HarddiskVolume1/Windows/system32/cmd.exe,"subject: reg.exe | reg  add HKEY_CURRENT_USER/Software/Microsoft/Office/15.0/Outlook/Options/General /t REG_SZ /v PONT_STRING /d ""8,10,11,13,28,30,31,32,35,36,37,39,40,41,42,44,46,47,48,52,53,55,56,58,59,60,63,64,65,72,73,75,76,78,79,"" /f /reg:64",6.000 to threshold (6.881)
70,13016,TN_high_below_threshold,6.277182102,0,0,,77,6.277182102,0.000000000,CREATE,c00b66db-fdfc-4fee-ad25-dbe1ac516154,1569250501406000000,2019-09-23 10:55:01.406000 EDT,2019-09-23 10:54:10.673000000~2019-09-23 10:55:14.813000000,src,13016,13060,subject,subject,subject->subject,subject: /Device/HarddiskVolume1/Windows/system32/cmd.exe,subject: /Device/HarddiskVolume1/Windows/system32/cmd.exe,"subject: reg.exe | reg  add HKEY_CURRENT_USER/Software/Microsoft/Office/15.0/Outlook/Options/General /t REG_SZ /v PONT_STRING /d ""8,10,11,13,28,30,31,32,35,36,37,39,40,41,42,44,46,47,48,52,53,55,56,58,59,60,63,64,65,72,73,75,76,78,79,"" /f /reg:64",6.000 to threshold (6.881)
71,6326,TN_high_below_threshold,6.277179241,0,0,,8,6.277179241,0.000000000,CREATE,b7dbd86b-ea97-423f-a2fc-157dd0e4f65e,1569334225986000000,2019-09-24 10:10:25.986000 EDT,2019-09-24 10:10:00.185000000~2019-09-24 10:11:03.352000000,dst,6298,6326,subject,subject,subject->subject,"subject: reg.exe | reg  add HKEY_CURRENT_USER/Software/Microsoft/Office/15.0/Outlook/Options/General /t REG_SZ /v PONT_STRING /d ""8,10,11,13,28,30,31,32,35,36,37,39,40,41,42,44,46,47,48,52,53,55,56,58,59,60,63,64,65,72,73,75,76,78,79,"" /f /reg:64",subject: /Device/HarddiskVolume1/Windows/system32/cmd.exe,"subject: reg.exe | reg  add HKEY_CURRENT_USER/Software/Microsoft/Office/15.0/Outlook/Options/General /t REG_SZ /v PONT_STRING /d ""8,10,11,13,28,30,31,32,35,36,37,39,40,41,42,44,46,47,48,52,53,55,56,58,59,60,63,64,65,72,73,75,76,78,79,"" /f /reg:64",6.000 to threshold (6.881)
72,6298,TN_high_below_threshold,6.277179241,0,0,,78,6.277179241,0.000000000,CREATE,b7dbd86b-ea97-423f-a2fc-157dd0e4f65e,1569334225986000000,2019-09-24 10:10:25.986000 EDT,2019-09-24 10:10:00.185000000~2019-09-24 10:11:03.352000000,src,6298,6326,subject,subject,subject->subject,subject: /Device/HarddiskVolume1/Windows/system32/cmd.exe,subject: /Device/HarddiskVolume1/Windows/system32/cmd.exe,"subject: reg.exe | reg  add HKEY_CURRENT_USER/Software/Microsoft/Office/15.0/Outlook/Options/General /t REG_SZ /v PONT_STRING /d ""8,10,11,13,28,30,31,32,35,36,37,39,40,41,42,44,46,47,48,52,53,55,56,58,59,60,63,64,65,72,73,75,76,78,79,"" /f /reg:64",6.000 to threshold (6.881)
73,103278,TN_high_below_threshold,6.272114754,0,0,,109,6.272114754,0.000000000,CREATE,fc150362-1f82-4632-a14e-6cd7a3da4b3a,1569417453022000000,2019-09-25 09:17:33.022000 EDT,2019-09-25 09:17:17.116000000~2019-09-25 09:18:19.011000000,dst,3644,103278,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTMsDiagProv.etl,subject: System,file: /Device/HarddiskVolume1/Windows/System32/LogFiles/WMI/RtBackup/EtwRTMsDiagProv.etl,6.000 to threshold (6.881)
74,352068,TN_high_below_threshold,6.262514114,0,0,,1,6.262514114,0.000000000,CREATE,630b760b-86f4-4573-b0c7-f5984cdf3ce1,1569241648298000000,2019-09-23 08:27:28.298000 EDT,2019-09-23 08:27:01.568000000~2019-09-23 08:28:20.679000000,dst,1,352068,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/system32/Logfiles/WMI/RtBackup/EtwRTAdmin_PS_Provider.etl,subject: System,file: /Device/HarddiskVolume1/Windows/system32/Logfiles/WMI/RtBackup/EtwRTAdmin_PS_Provider.etl,6.000 to threshold (6.881)
75,339758,TN_high_below_threshold,6.262514114,0,0,,1,6.262514114,0.000000000,CREATE,b879b992-f1d0-4c6c-a2e1-944db4652644,1569230500287000000,2019-09-23 05:21:40.287000 EDT,2019-09-23 05:21:02.856000000~2019-09-23 05:22:04.013000000,dst,1,339758,subject,file,subject->file,file: /Device/HarddiskVolume1/Windows/system32/Logfiles/WMI/RtBackup/EtwRTAdmin_PS_Provider.etl,subject: System,file: /Device/HarddiskVolume1/Windows/system32/Logfiles/WMI/RtBackup/EtwRTAdmin_PS_Provider.etl,6.000 to threshold (6.881)
76,140497,TN_high_below_threshold,6.209943771,0,0,,1,6.209943771,0.000000000,DELETE,345ca034-d66b-4739-91fe-896a4dda19ab,1569253786007000000,2019-09-23 11:49:46.007000 EDT,2019-09-23 11:49:13.019000000~2019-09-23 11:50:46.632000000,dst,11648,140497,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/zleazer/AppData/Local/Temp/CVRB29F.tmp.cvr,subject: /Device/HarddiskVolume1/Program Files (x86)/Google/Update/GoogleUpdate.exe | C:/Windows/system32/svchost.exe -k UnistackSvcGroup,file: /Device/HarddiskVolume1/Users/zleazer/AppData/Local/Temp/CVRB29F.tmp.cvr,6.000 to threshold (6.881)
77,349654,TN_high_below_threshold,6.206042767,0,0,,5,6.206042767,0.000000000,MODIFY,b9272d02-d325-4b49-9ac1-c3d238787426,1569239066631000000,2019-09-23 07:44:26.631000 EDT,2019-09-23 07:43:46.452000000~2019-09-23 07:44:55.034000000,dst,11648,349654,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/zleazer/AppData/Local/Microsoft/Windows/ActionCenterCache/windows-systemtoast-securityandmaintenance_85_0.png,subject: /Device/HarddiskVolume1/Program Files (x86)/Google/Update/GoogleUpdate.exe | C:/Windows/system32/svchost.exe -k UnistackSvcGroup,file: /Device/HarddiskVolume1/Users/zleazer/AppData/Local/Microsoft/Windows/ActionCenterCache/windows-systemtoast-securityandmaintenance_85_0.png,6.000 to threshold (6.881)
78,136391,TN_high_below_threshold,6.206042767,0,0,,6,6.206042767,0.000000000,WRITE,62ddf0e0-cb8e-429b-b4b8-54732561a75c,1569250601966000000,2019-09-23 10:56:41.966000 EDT,2019-09-23 10:56:15.397000000~2019-09-23 10:57:45.004000000,dst,69,136391,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/zleazer/AppData/Local/Microsoft/Windows/ActionCenterCache/windows-systemtoast-securityandmaintenance_86_0.png,subject: /Device/HarddiskVolume1/Program Files (x86)/Google/Update/GoogleUpdate.exe | C:/Windows/system32/svchost.exe -k UnistackSvcGroup,file: /Device/HarddiskVolume1/Users/zleazer/AppData/Local/Microsoft/Windows/ActionCenterCache/windows-systemtoast-securityandmaintenance_86_0.png,6.000 to threshold (6.881)
