rank,node_id,node_group,score,label,pred_above_threshold,attacks,incident_edges,responsible_loss,score_minus_responsible_loss,operation,event_uuid,time_raw,time_eastern,window,target_role,srcnode,dstnode,src_type,dst_type,type_pair,node_label_text,src_label,dst_label,score_band
41,121034,TN_high_below_threshold,4.162381649,0,0,,3,4.162381649,0.000000000,RENAME,a6e777f3-90f1-41ee-90d6-3f93e969d65e,1569246158367000000,2019-09-23 09:42:38.367000 EDT,2019-09-23 09:39:01.361000000~2019-09-23 09:54:07.016000000,dst,12635,121034,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/safebrowsing-updating,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/safebrowsing-updating,4.000 to 4.999
42,85991,TN_high_below_threshold,4.162381649,0,0,,3,4.162381649,0.000000000,RENAME,069e9283-764d-4e94-9855-5b5d7438ecdb,1569341797762000000,2019-09-24 12:16:37.762000 EDT,2019-09-24 12:15:50.557000000~2019-09-24 12:31:08.792000000,dst,4221,85991,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/safebrowsing-updating,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/safebrowsing-updating,4.000 to 4.999
43,132403,TN_high_below_threshold,4.153698444,0,0,,2,4.153698444,0.000000000,DELETE,131e98d6-c19c-4e02-a22b-181ab25c8d97,1569260195251000000,2019-09-23 13:36:35.251000 EDT,2019-09-23 13:26:40.451000000~2019-09-23 13:42:02.506000000,dst,35,132403,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Microsoft/Windows/ActionCenterCache/windows-systemtoast-securityandmaintenance_108_0.png,subject: /Device/HarddiskVolume1/Program Files (x86)/Google/Update/GoogleUpdate.exe | C:/Windows/system32/svchost.exe -k UnistackSvcGroup,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Microsoft/Windows/ActionCenterCache/windows-systemtoast-securityandmaintenance_108_0.png,4.000 to 4.999
44,35,TN_high_below_threshold,4.153698444,0,0,,262,4.153698444,0.000000000,DELETE,131e98d6-c19c-4e02-a22b-181ab25c8d97,1569260195251000000,2019-09-23 13:36:35.251000 EDT,2019-09-23 13:26:40.451000000~2019-09-23 13:42:02.506000000,src,35,132403,subject,file,subject->file,subject: /Device/HarddiskVolume1/Program Files (x86)/Google/Update/GoogleUpdate.exe | C:/Windows/system32/svchost.exe -k UnistackSvcGroup,subject: /Device/HarddiskVolume1/Program Files (x86)/Google/Update/GoogleUpdate.exe | C:/Windows/system32/svchost.exe -k UnistackSvcGroup,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Microsoft/Windows/ActionCenterCache/windows-systemtoast-securityandmaintenance_108_0.png,4.000 to 4.999
45,356297,TN_high_below_threshold,4.153697968,0,0,,2,4.153697968,0.000000000,DELETE,858493a6-27a5-42b8-8e68-032eaa9c6f31,1569237102101000000,2019-09-23 07:11:42.101000 EDT,2019-09-23 07:06:37.187000000~2019-09-23 07:21:53.099000000,dst,12524,356297,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Microsoft/Windows/ActionCenterCache/windows-systemtoast-securityandmaintenance_106_0.png,subject: /Device/HarddiskVolume1/Program Files (x86)/Google/Update/GoogleUpdate.exe | C:/Windows/system32/svchost.exe -k UnistackSvcGroup,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Microsoft/Windows/ActionCenterCache/windows-systemtoast-securityandmaintenance_106_0.png,4.000 to 4.999
46,12524,TN_high_below_threshold,4.153697968,0,0,,125,4.153697968,0.000000000,DELETE,858493a6-27a5-42b8-8e68-032eaa9c6f31,1569237102101000000,2019-09-23 07:11:42.101000 EDT,2019-09-23 07:06:37.187000000~2019-09-23 07:21:53.099000000,src,12524,356297,subject,file,subject->file,subject: /Device/HarddiskVolume1/Program Files (x86)/Google/Update/GoogleUpdate.exe | C:/Windows/system32/svchost.exe -k UnistackSvcGroup,subject: /Device/HarddiskVolume1/Program Files (x86)/Google/Update/GoogleUpdate.exe | C:/Windows/system32/svchost.exe -k UnistackSvcGroup,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Microsoft/Windows/ActionCenterCache/windows-systemtoast-securityandmaintenance_106_0.png,4.000 to 4.999
47,341400,TN_high_below_threshold,4.152986050,0,0,,4,4.152986050,0.000000000,WRITE,84b66d7a-f711-4327-b98c-0802de0477b9,1569222976048000000,2019-09-23 03:16:16.048000 EDT,2019-09-23 03:02:04.045000000~2019-09-23 03:17:32.843000000,dst,53687,341400,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Roaming/Microsoft/Office/Recent/documents.LNK,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Program Files (x86)/Microsoft Office/Office15/WINWORD.EXE"" /Automation -Embedding",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Roaming/Microsoft/Office/Recent/documents.LNK,4.000 to 4.999
48,53687,TN_high_below_threshold,4.152986050,0,0,,76,4.152986050,0.000000000,WRITE,84b66d7a-f711-4327-b98c-0802de0477b9,1569222976048000000,2019-09-23 03:16:16.048000 EDT,2019-09-23 03:02:04.045000000~2019-09-23 03:17:32.843000000,src,53687,341400,subject,file,subject->file,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Program Files (x86)/Microsoft Office/Office15/WINWORD.EXE"" /Automation -Embedding","subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Program Files (x86)/Microsoft Office/Office15/WINWORD.EXE"" /Automation -Embedding",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Roaming/Microsoft/Office/Recent/documents.LNK,4.000 to 4.999
49,353192,TN_high_below_threshold,4.149322987,0,0,,2,4.149322987,0.000000000,RENAME,8b1c83b0-f378-47a7-afcd-beb2e90c9c37,1569232673816000000,2019-09-23 05:57:53.816000 EDT,2019-09-23 05:51:00.839000000~2019-09-23 06:06:04.157000000,dst,56623,353192,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/datareporting/archived/2019-09/1569232673330.d0358b99-bbf6-40f7-a5d6-fade5eb166ac.modules.jsonlz4.tmp,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/datareporting/archived/2019-09/1569232673330.d0358b99-bbf6-40f7-a5d6-fade5eb166ac.modules.jsonlz4.tmp,4.000 to 4.999
50,86882,TN_high_below_threshold,4.149322987,0,0,,2,4.149322987,0.000000000,RENAME,76110b1d-b820-44ae-8dbe-d44ddd197ff7,1569342541217000000,2019-09-24 12:29:01.217000 EDT,2019-09-24 12:15:50.557000000~2019-09-24 12:31:08.792000000,dst,4221,86882,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/datareporting/archived/2019-09/1569342541143.d4d23c30-2e68-4cc1-b33d-aa321d938435.modules.jsonlz4.tmp,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/datareporting/archived/2019-09/1569342541143.d4d23c30-2e68-4cc1-b33d-aa321d938435.modules.jsonlz4.tmp,4.000 to 4.999
51,72021,TN_high_below_threshold,4.143836975,0,0,,1,4.143836975,0.000000000,DELETE,bb1bbd28-8d89-4328-a1eb-a76e4775042c,1569271297775000000,2019-09-23 16:41:37.775000 EDT,2019-09-23 16:30:51.433000000~2019-09-23 16:45:55.246000000,dst,35,72021,subject,file,subject->file,file: /Device/HarddiskVolume1/USERS/BANTONIO/APPDATA/LOCAL/MICROSOFT/WINDOWS/ACTIONCENTERCACHE/WINDOWS-SYSTEMTOAST-SECURITYANDMAINTENANCE_83_0.PNG,subject: /Device/HarddiskVolume1/Program Files (x86)/Google/Update/GoogleUpdate.exe | C:/Windows/system32/svchost.exe -k UnistackSvcGroup,file: /Device/HarddiskVolume1/USERS/BANTONIO/APPDATA/LOCAL/MICROSOFT/WINDOWS/ACTIONCENTERCACHE/WINDOWS-SYSTEMTOAST-SECURITYANDMAINTENANCE_83_0.PNG,4.000 to 4.999
52,352716,TN_high_below_threshold,4.142852783,0,0,,2,4.142852783,0.000000000,RENAME,ec1e78e9-92e9-478d-986f-800ec1cb2d64,1569231928284000000,2019-09-23 05:45:28.284000 EDT,2019-09-23 05:35:26.993000000~2019-09-23 05:51:00.837000000,dst,56623,352716,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/containers.json.tmp,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/containers.json.tmp,4.000 to 4.999
53,120978,TN_high_below_threshold,4.142852783,0,0,,2,4.142852783,0.000000000,RENAME,c4755bfe-50c3-4c3e-a359-ace3828f32d5,1569246157791000000,2019-09-23 09:42:37.791000 EDT,2019-09-23 09:39:01.361000000~2019-09-23 09:54:07.016000000,dst,12635,120978,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/containers.json.tmp,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/containers.json.tmp,4.000 to 4.999
54,85932,TN_high_below_threshold,4.142852783,0,0,,2,4.142852783,0.000000000,RENAME,fe1047e5-d575-4bd6-96e0-986dd12b2fd1,1569341796613000000,2019-09-24 12:16:36.613000 EDT,2019-09-24 12:15:50.557000000~2019-09-24 12:31:08.792000000,dst,4221,85932,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/containers.json.tmp,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/containers.json.tmp,4.000 to 4.999
55,97691,TN_high_below_threshold,4.137578964,0,0,,19,4.137578964,0.000000000,WRITE,086f6350-3d37-4de0-80fc-dea4fa050b6f,1569348903304000000,2019-09-24 14:15:03.304000 EDT,2019-09-24 14:02:28.202000000~2019-09-24 14:17:58.776000000,dst,6591,97691,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Microsoft/MSOIdentityCRL/Tracing/msoidLiteTrace{9317BCB6-314B-442F-A5DA-9BC2BEBC271D}.txt,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Program Files (x86)/Microsoft Office/Office15/POWERPNT.EXE"" /AUTOMATION -Embedding",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Microsoft/MSOIdentityCRL/Tracing/msoidLiteTrace{9317BCB6-314B-442F-A5DA-9BC2BEBC271D}.txt,4.000 to 4.999
56,6591,TN_high_below_threshold,4.137578964,0,0,,79,4.137578964,0.000000000,WRITE,086f6350-3d37-4de0-80fc-dea4fa050b6f,1569348903304000000,2019-09-24 14:15:03.304000 EDT,2019-09-24 14:02:28.202000000~2019-09-24 14:17:58.776000000,src,6591,97691,subject,file,subject->file,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Program Files (x86)/Microsoft Office/Office15/POWERPNT.EXE"" /AUTOMATION -Embedding","subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Program Files (x86)/Microsoft Office/Office15/POWERPNT.EXE"" /AUTOMATION -Embedding",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Microsoft/MSOIdentityCRL/Tracing/msoidLiteTrace{9317BCB6-314B-442F-A5DA-9BC2BEBC271D}.txt,4.000 to 4.999
57,353803,TN_high_below_threshold,4.137053967,0,0,,2,4.137053967,0.000000000,RENAME,144a6ba6-490d-4b8a-baa0-d217531618ab,1569234557737000000,2019-09-23 06:29:17.737000 EDT,2019-09-23 06:21:15.473000000~2019-09-23 06:36:30.563000000,dst,56623,353803,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/sessionCheckpoints.json.tmp,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/sessionCheckpoints.json.tmp,4.000 to 4.999
58,352705,TN_high_below_threshold,4.137053967,0,0,,3,4.137053967,0.000000000,RENAME,f87b9980-b249-44c1-9808-279cc4744ed0,1569231925968000000,2019-09-23 05:45:25.968000 EDT,2019-09-23 05:35:26.993000000~2019-09-23 05:51:00.837000000,dst,56623,352705,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/sessionCheckpoints.json.tmp,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/sessionCheckpoints.json.tmp,4.000 to 4.999
59,120963,TN_high_below_threshold,4.137053967,0,0,,6,4.137053967,0.000000000,RENAME,eb140910-4d49-410f-884b-970734c9bb61,1569246154784000000,2019-09-23 09:42:34.784000 EDT,2019-09-23 09:39:01.361000000~2019-09-23 09:54:07.016000000,dst,12635,120963,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/sessionCheckpoints.json.tmp,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/sessionCheckpoints.json.tmp,4.000 to 4.999
60,85925,TN_high_below_threshold,4.137053967,0,0,,3,4.137053967,0.000000000,RENAME,2be1f6e5-adb1-442a-bf5c-3e0118d4dd30,1569341792995000000,2019-09-24 12:16:32.995000 EDT,2019-09-24 12:15:50.557000000~2019-09-24 12:31:08.792000000,dst,4221,85925,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/sessionCheckpoints.json.tmp,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/sessionCheckpoints.json.tmp,4.000 to 4.999
61,88285,TN_high_below_threshold,4.137053490,0,0,,2,4.137053490,0.000000000,RENAME,a04fa7ac-776a-46f0-a35f-524a017efae8,1569344809141000000,2019-09-24 13:06:49.141000 EDT,2019-09-24 13:01:31.764000000~2019-09-24 13:16:45.683000000,dst,4221,88285,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/sessionCheckpoints.json.tmp,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/sessionCheckpoints.json.tmp,4.000 to 4.999
62,120968,TN_high_below_threshold,4.136992455,0,0,,5,4.136992455,0.000000000,RENAME,1fc2af16-4d85-47a1-ae45-4965f2925060,1569246156345000000,2019-09-23 09:42:36.345000 EDT,2019-09-23 09:39:01.361000000~2019-09-23 09:54:07.016000000,dst,12635,120968,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/mimeTypes.rdf,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/mimeTypes.rdf,4.000 to 4.999
63,352748,TN_high_below_threshold,4.136159897,0,0,,2,4.136159897,0.000000000,RENAME,eca04901-1330-4bc6-9305-01538d3bda2d,1569231929278000000,2019-09-23 05:45:29.278000 EDT,2019-09-23 05:35:26.993000000~2019-09-23 05:51:00.837000000,dst,56623,352748,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/times.json.tmp,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/times.json.tmp,4.000 to 4.999
64,121035,TN_high_below_threshold,4.136159897,0,0,,2,4.136159897,0.000000000,RENAME,fda69b91-9311-450b-bdc4-9bace6b3f87a,1569246158394000000,2019-09-23 09:42:38.394000 EDT,2019-09-23 09:39:01.361000000~2019-09-23 09:54:07.016000000,dst,12635,121035,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/times.json.tmp,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/times.json.tmp,4.000 to 4.999
65,85954,TN_high_below_threshold,4.136159897,0,0,,2,4.136159897,0.000000000,RENAME,bec1298a-cbdb-42f6-8dcc-d82e666aa6ce,1569341796706000000,2019-09-24 12:16:36.706000 EDT,2019-09-24 12:15:50.557000000~2019-09-24 12:31:08.792000000,dst,4221,85954,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/times.json.tmp,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.w9km2oiOwNcE/times.json.tmp,4.000 to 4.999
66,119801,TN_high_below_threshold,4.135533333,0,0,,6,4.135533333,0.000000000,WRITE,6d694e3b-861f-4e9b-8e11-0b69502117b4,1569246427001000000,2019-09-23 09:47:07.001000 EDT,2019-09-23 09:39:01.361000000~2019-09-23 09:54:07.016000000,dst,12679,119801,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/microsoft/MSOIdentityCRL/Tracing/msoidLiteTrace{9317BCB6-314B-442F-A5DA-9BC2BEBC271D}.txt,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Program Files (x86)/Microsoft Office/Office15/POWERPNT.EXE"" /AUTOMATION -Embedding",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/microsoft/MSOIdentityCRL/Tracing/msoidLiteTrace{9317BCB6-314B-442F-A5DA-9BC2BEBC271D}.txt,4.000 to 4.999
67,12679,TN_high_below_threshold,4.135533333,0,0,,164,4.135533333,0.000000000,WRITE,6d694e3b-861f-4e9b-8e11-0b69502117b4,1569246427001000000,2019-09-23 09:47:07.001000 EDT,2019-09-23 09:39:01.361000000~2019-09-23 09:54:07.016000000,src,12679,119801,subject,file,subject->file,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Program Files (x86)/Microsoft Office/Office15/POWERPNT.EXE"" /AUTOMATION -Embedding","subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Program Files (x86)/Microsoft Office/Office15/POWERPNT.EXE"" /AUTOMATION -Embedding",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/microsoft/MSOIdentityCRL/Tracing/msoidLiteTrace{9317BCB6-314B-442F-A5DA-9BC2BEBC271D}.txt,4.000 to 4.999
68,353804,TN_high_below_threshold,4.135168076,0,0,,2,4.135168076,0.000000000,RENAME,e0023e55-0177-45b4-b358-deeb1921e472,1569234557811000000,2019-09-23 06:29:17.811000 EDT,2019-09-23 06:21:15.473000000~2019-09-23 06:36:30.563000000,dst,56623,353804,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/sessionstore.js.tmp,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.wyxbXmiEn1Hs/sessionstore.js.tmp,4.000 to 4.999
69,121093,TN_high_below_threshold,4.135168076,0,0,,2,4.135168076,0.000000000,RENAME,a3265841-1e70-4532-a00a-c08e64d48639,1569246284624000000,2019-09-23 09:44:44.624000 EDT,2019-09-23 09:39:01.361000000~2019-09-23 09:54:07.016000000,dst,12635,121093,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/sessionstore.js.tmp,"subject: //?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe | ""//?/C:/Program Files (x86)/Mozilla Firefox/firefox.exe"" -marionette -profile C:/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn",file: /Device/HarddiskVolume1/Users/bantonio/AppData/Local/Temp/rust_mozprofile.iwTJ6JIN6BTn/sessionstore.js.tmp,4.000 to 4.999
