rank,node_id,node_group,score,label,pred_above_threshold,attacks,incident_edges,responsible_loss,score_minus_responsible_loss,operation,event_uuid,time_raw,time_eastern,window,target_role,srcnode,dstnode,src_type,dst_type,type_pair,node_label_text,src_label,dst_label,score_band
32,9216,TN_high_below_threshold,13.643625259,0,0,,245,13.643625259,0.000000000,RENAME,5211c75b-6211-4d3d-a044-7ac2c4d09b3f,1569417672086000000,2019-09-25 09:21:12.086000 EDT,2019-09-25 09:21:09.768000000~2019-09-25 09:21:58.066000000,src,9216,87002,subject,file,subject->file,"subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe | ""C:/Windows/system32/backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca","subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe | ""C:/Windows/system32/backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca",file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138911660413988.txt,6.000 to coverage score (16.262)
33,8003,TN_high_below_threshold,13.643625259,0,0,,95,13.643625259,0.000000000,RENAME,694b8ee4-0014-488b-aef4-71cc110b166d,1569394486039000000,2019-09-25 02:54:46.039000 EDT,2019-09-25 02:54:32.796000000~2019-09-25 02:55:05.223000000,src,8003,83842,subject,file,subject->file,"subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe | ""C:/Windows/system32/backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca","subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe | ""C:/Windows/system32/backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca",file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138680826299473.txt.~tmp,6.000 to coverage score (16.262)
34,7305,TN_high_below_threshold,13.643625259,0,0,,97,13.643625259,0.000000000,RENAME,1a7e1764-74d3-4d8a-8d44-65d0ff8c0dd1,1569380083106000000,2019-09-24 22:54:43.106000 EDT,2019-09-24 22:54:19.009000000~2019-09-24 22:54:50.803000000,src,7305,83613,subject,file,subject->file,"subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe | ""C:/Windows/system32/backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca","subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe | ""C:/Windows/system32/backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca",file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138536786420275.txt,6.000 to coverage score (16.262)
35,5805,TN_high_below_threshold,13.643625259,0,0,,252,13.643625259,0.000000000,RENAME,d6a65270-47d0-4e20-ae56-99a3d57a64d0,1569351299014000000,2019-09-24 14:54:59.014000 EDT,2019-09-24 14:54:33.635000000~2019-09-24 14:55:05.144000000,src,5805,79078,subject,file,subject->file,"subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe | ""C:/Windows/system32/backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca","subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe | ""C:/Windows/system32/backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca",file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132138248884487682.txt,6.000 to coverage score (16.262)
36,804,TN_high_below_threshold,13.643625259,0,0,,102,13.643625259,0.000000000,RENAME,7f964b4b-60c1-41bf-95a8-4aadfc49d569,1569279301945000000,2019-09-23 18:55:01.945000 EDT,2019-09-23 18:54:50.679000000~2019-09-23 18:55:31.258000000,src,804,52381,subject,file,subject->file,"subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe | ""C:/Windows/system32/backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca","subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe | ""C:/Windows/system32/backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca",file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132137528985752616.txt,6.000 to coverage score (16.262)
37,113059,TN_high_below_threshold,13.643623352,0,0,,3,13.643623352,-0.000000000,RENAME,ccf70636-2167-426d-b000-06f61dd9b176,1569264164515000000,2019-09-23 14:42:44.515000 EDT,2019-09-23 14:42:10.835000000~2019-09-23 14:42:46.077000000,dst,12861,113059,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132137377560930911.txt~RFf084142.TMP,"subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe | ""C:/Windows/system32/backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca",file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132137377560930911.txt~RFf084142.TMP,6.000 to coverage score (16.262)
38,113051,TN_high_below_threshold,13.643623352,0,0,,3,13.643623352,-0.000000000,RENAME,01435b17-5595-4af3-8deb-69e56eb95a17,1569264164053000000,2019-09-23 14:42:44.053000 EDT,2019-09-23 14:42:10.835000000~2019-09-23 14:42:46.077000000,dst,12861,113051,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132137377560930911.txt,"subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe | ""C:/Windows/system32/backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca",file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132137377560930911.txt,6.000 to coverage score (16.262)
39,12861,TN_high_below_threshold,13.643623352,0,0,,186,13.643623352,-0.000000000,RENAME,01435b17-5595-4af3-8deb-69e56eb95a17,1569264164053000000,2019-09-23 14:42:44.053000 EDT,2019-09-23 14:42:10.835000000~2019-09-23 14:42:46.077000000,src,12861,113051,subject,file,subject->file,"subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe | ""C:/Windows/system32/backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca","subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe | ""C:/Windows/system32/backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca",file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132137377560930911.txt,6.000 to coverage score (16.262)
40,292295,TN_high_below_threshold,13.643622398,0,0,,3,13.643622398,0.000000000,RENAME,b6420b77-54b1-4f3a-96ad-a041a30609f5,1569235706534000000,2019-09-23 06:48:26.534000 EDT,2019-09-23 06:48:18.742000000~2019-09-23 06:49:18.982000000,dst,10842,292295,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132137093017101800.txt,"subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe | ""C:/Windows/system32/backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca",file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132137093017101800.txt,6.000 to coverage score (16.262)
41,53566,TN_high_below_threshold,13.643622398,0,0,,3,13.643622398,0.000000000,RENAME,3c93c889-faed-4b16-88ed-0457b1b61dcd,1569322103471000000,2019-09-24 06:48:23.471000 EDT,2019-09-24 06:48:08.033000000~2019-09-24 06:48:45.937000000,dst,3070,53566,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132137957003480841.txt.~tmp,"subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe | ""C:/Windows/system32/backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca",file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132137957003480841.txt.~tmp,6.000 to coverage score (16.262)
42,53565,TN_high_below_threshold,13.643622398,0,0,,5,13.643622398,0.000000000,RENAME,6426b94e-6471-42b4-b597-64cd1e86fac2,1569322103047000000,2019-09-24 06:48:23.047000 EDT,2019-09-24 06:48:08.033000000~2019-09-24 06:48:45.937000000,dst,3070,53565,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132137957003480841.txt,"subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe | ""C:/Windows/system32/backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca",file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132137957003480841.txt,6.000 to coverage score (16.262)
43,10842,TN_high_below_threshold,13.643622398,0,0,,223,13.643622398,0.000000000,RENAME,b6420b77-54b1-4f3a-96ad-a041a30609f5,1569235706534000000,2019-09-23 06:48:26.534000 EDT,2019-09-23 06:48:18.742000000~2019-09-23 06:49:18.982000000,src,10842,292295,subject,file,subject->file,"subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe | ""C:/Windows/system32/backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca","subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe | ""C:/Windows/system32/backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca",file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132137093017101800.txt,6.000 to coverage score (16.262)
44,3070,TN_high_below_threshold,13.643622398,0,0,,195,13.643622398,0.000000000,RENAME,3c93c889-faed-4b16-88ed-0457b1b61dcd,1569322103471000000,2019-09-24 06:48:23.471000 EDT,2019-09-24 06:48:08.033000000~2019-09-24 06:48:45.937000000,src,3070,53566,subject,file,subject->file,"subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe | ""C:/Windows/system32/backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca","subject: /Device/HarddiskVolume1/Windows/system32/backgroundTaskHost.exe | ""C:/Windows/system32/backgroundTaskHost.exe"" -ServerName:CortanaUI.AppXy7vb4pc2dr3kc93kfc509b1d0arkfb2x.mca",file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/LocalState/DeviceSearchCache/AppCache132137957003480841.txt.~tmp,6.000 to coverage score (16.262)
45,96422,TN_high_below_threshold,12.531826019,0,0,,2,12.531826019,0.000000000,RENAME,14b5cb93-d81a-447b-ad7f-a14ebe98d32d,1569435701705000000,2019-09-25 14:21:41.705000 EDT,2019-09-25 14:21:41.067000000~2019-09-25 14:22:13.787000000,dst,10710,96422,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/AppData/Indexed DB/edb0000E.log,subject: /Device/HarddiskVolume1/Windows/system32/wbem/wmiprvse.exe | C:/Windows/system32/DllHost.exe /Processid:{973D20D7-562D-44B9-B70B-5A0F49CCDF3F},file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/AppData/Indexed DB/edb0000E.log,6.000 to coverage score (16.262)
46,10710,TN_high_below_threshold,12.531826019,0,0,,42,12.531826019,0.000000000,RENAME,14b5cb93-d81a-447b-ad7f-a14ebe98d32d,1569435701705000000,2019-09-25 14:21:41.705000 EDT,2019-09-25 14:21:41.067000000~2019-09-25 14:22:13.787000000,src,10710,96422,subject,file,subject->file,subject: /Device/HarddiskVolume1/Windows/system32/wbem/wmiprvse.exe | C:/Windows/system32/DllHost.exe /Processid:{973D20D7-562D-44B9-B70B-5A0F49CCDF3F},subject: /Device/HarddiskVolume1/Windows/system32/wbem/wmiprvse.exe | C:/Windows/system32/DllHost.exe /Processid:{973D20D7-562D-44B9-B70B-5A0F49CCDF3F},file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Packages/Microsoft.Windows.Cortana_cw5n1h2txyewy/AppData/Indexed DB/edb0000E.log,6.000 to coverage score (16.262)
47,100934,TN_high_below_threshold,12.407331467,0,0,,2,12.407331467,0.000000000,RENAME,e209b306-f795-4493-9dbf-23a2ca616e3b,1569249035027000000,2019-09-23 10:30:35.027000 EDT,2019-09-23 10:30:17.807000000~2019-09-23 10:31:28.327000000,dst,11306,100934,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Temp/CVR66B0.tmp,"subject: /Device/HarddiskVolume1/Windows/SYSTEM32/cmd.exe | C:/Windows/SYSTEM32/cmd.exe /c ""C:/ncr/DeleteArchiveSecurity.bat""",file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Temp/CVR66B0.tmp,6.000 to coverage score (16.262)
48,83857,TN_high_below_threshold,12.260303497,0,0,,7,12.260303497,-0.000000000,RENAME,4fe000e4-adf3-4037-bb9b-78060a01ee41,1569395681301000000,2019-09-25 03:14:41.301000 EDT,2019-09-25 03:14:38.585000000~2019-09-25 03:15:09.462000000,dst,3698,83857,subject,file,subject->file,file: /Device/HarddiskVolume1/WINDOWS/Security/Database/edbtmp.log,subject: /Device/HarddiskVolume1/Windows/system32/services.exe,file: /Device/HarddiskVolume1/WINDOWS/Security/Database/edbtmp.log,6.000 to coverage score (16.262)
49,3698,TN_high_below_threshold,12.260303497,0,0,,847,12.260303497,-0.000000000,RENAME,4fe000e4-adf3-4037-bb9b-78060a01ee41,1569395681301000000,2019-09-25 03:14:41.301000 EDT,2019-09-25 03:14:38.585000000~2019-09-25 03:15:09.462000000,src,3698,83857,subject,file,subject->file,subject: /Device/HarddiskVolume1/Windows/system32/services.exe,subject: /Device/HarddiskVolume1/Windows/system32/services.exe,file: /Device/HarddiskVolume1/WINDOWS/Security/Database/edbtmp.log,6.000 to coverage score (16.262)
50,278107,TN_high_below_threshold,12.078857422,0,0,,1,12.078857422,0.000000000,RENAME,78a83d66-c3a2-493a-bcbd-10e1f89ff6ae,1569217213988000000,2019-09-23 01:40:13.988000 EDT,2019-09-23 01:40:02.501000000~2019-09-23 01:40:39.556000000,dst,10,278107,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Microsoft/Windows/History/History.IE5/MSHist012019092320190924/container.dat,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Microsoft/Windows/History/History.IE5/MSHist012019092320190924/container.dat,6.000 to coverage score (16.262)
51,10,TN_high_below_threshold,12.078857422,0,0,,21390,12.078857422,0.000000000,RENAME,78a83d66-c3a2-493a-bcbd-10e1f89ff6ae,1569217213988000000,2019-09-23 01:40:13.988000 EDT,2019-09-23 01:40:02.501000000~2019-09-23 01:40:39.556000000,src,10,278107,subject,file,subject->file,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe,file: /Device/HarddiskVolume1/Users/dcoombes/AppData/Local/Microsoft/Windows/History/History.IE5/MSHist012019092320190924/container.dat,6.000 to coverage score (16.262)
52,287483,TN_high_below_threshold,12.047330856,0,0,,1,12.047330856,0.000000000,RENAME,eb8ebaa7-7561-455e-b281-89722ed4b5f8,1569229446177000000,2019-09-23 05:04:06.177000 EDT,2019-09-23 05:03:51.392000000~2019-09-23 05:04:36.283000000,dst,10,287483,subject,file,subject->file,file: /Device/HarddiskVolume1/ncr/mantra/runtime/Lib/site-packages/reportlab-3.3.0-py2.7.egg/reportlab/pdfbase/_fontdata_widths_courieroblique.py,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe,file: /Device/HarddiskVolume1/ncr/mantra/runtime/Lib/site-packages/reportlab-3.3.0-py2.7.egg/reportlab/pdfbase/_fontdata_widths_courieroblique.py,6.000 to coverage score (16.262)
53,287490,TN_high_below_threshold,12.025873184,0,0,,1,12.025873184,0.000000000,RENAME,2264661e-15b7-424c-8e33-f9c607de90e9,1569229446183000000,2019-09-23 05:04:06.183000 EDT,2019-09-23 05:03:51.392000000~2019-09-23 05:04:36.283000000,dst,10,287490,subject,file,subject->file,file: /Device/HarddiskVolume1/ncr/mantra/runtime/Lib/site-packages/reportlab-3.3.0-py2.7.egg/reportlab/pdfbase/_fontdata_widths_timesbold.py,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe,file: /Device/HarddiskVolume1/ncr/mantra/runtime/Lib/site-packages/reportlab-3.3.0-py2.7.egg/reportlab/pdfbase/_fontdata_widths_timesbold.py,6.000 to coverage score (16.262)
54,287503,TN_high_below_threshold,12.013824463,0,0,,1,12.013824463,-0.000000000,RENAME,0c0170f7-c90f-4768-9c3c-9df243ed5757,1569229446194000000,2019-09-23 05:04:06.194000 EDT,2019-09-23 05:03:51.392000000~2019-09-23 05:04:36.283000000,dst,10,287503,subject,file,subject->file,file: /Device/HarddiskVolume1/ncr/mantra/runtime/Lib/site-packages/reportlab-3.3.0-py2.7.egg/reportlab/pdfbase/_fontdata_widths_courier.py,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe,file: /Device/HarddiskVolume1/ncr/mantra/runtime/Lib/site-packages/reportlab-3.3.0-py2.7.egg/reportlab/pdfbase/_fontdata_widths_courier.py,6.000 to coverage score (16.262)
55,287499,TN_high_below_threshold,11.965995789,0,0,,1,11.965995789,0.000000000,RENAME,8a1544c0-bc82-42d6-a34a-fd5ce9bbb920,1569229446191000000,2019-09-23 05:04:06.191000 EDT,2019-09-23 05:03:51.392000000~2019-09-23 05:04:36.283000000,dst,10,287499,subject,file,subject->file,file: /Device/HarddiskVolume1/ncr/mantra/runtime/Lib/site-packages/reportlab-3.3.0-py2.7.egg/reportlab/pdfbase/_fontdata_enc_macexpert.py,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe,file: /Device/HarddiskVolume1/ncr/mantra/runtime/Lib/site-packages/reportlab-3.3.0-py2.7.egg/reportlab/pdfbase/_fontdata_enc_macexpert.py,6.000 to coverage score (16.262)
56,287477,TN_high_below_threshold,11.932510376,0,0,,1,11.932510376,0.000000000,RENAME,0a7afd15-a85a-474f-b74d-d18d28028f4c,1569229446171000000,2019-09-23 05:04:06.171000 EDT,2019-09-23 05:03:51.392000000~2019-09-23 05:04:36.283000000,dst,10,287477,subject,file,subject->file,file: /Device/HarddiskVolume1/ncr/mantra/runtime/Lib/site-packages/reportlab-3.3.0-py2.7.egg/reportlab/pdfbase/_fontdata_enc_zapfdingbats.py,subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe,file: /Device/HarddiskVolume1/ncr/mantra/runtime/Lib/site-packages/reportlab-3.3.0-py2.7.egg/reportlab/pdfbase/_fontdata_enc_zapfdingbats.py,6.000 to coverage score (16.262)
57,91836,TN_high_below_threshold,11.724678040,0,0,,6,11.724678040,-0.000000000,MODIFY,ef83f0be-b207-40d2-9595-60a759d7e3dd,1569418267899000000,2019-09-25 09:31:07.899000 EDT,2019-09-25 09:30:40.075000000~2019-09-25 09:31:21.581000000,dst,9432,91836,subject,file,subject->file,file: /Device/HarddiskVolume1/ProgramData/Microsoft/Windows/Power Efficiency Diagnostics/energy-report-2019-09-25.xml,subject: taskhostw.exe,file: /Device/HarddiskVolume1/ProgramData/Microsoft/Windows/Power Efficiency Diagnostics/energy-report-2019-09-25.xml,6.000 to coverage score (16.262)
58,9432,TN_high_below_threshold,11.724678040,0,0,,70,11.724678040,-0.000000000,MODIFY,ef83f0be-b207-40d2-9595-60a759d7e3dd,1569418267899000000,2019-09-25 09:31:07.899000 EDT,2019-09-25 09:30:40.075000000~2019-09-25 09:31:21.581000000,src,9432,91836,subject,file,subject->file,subject: taskhostw.exe,subject: taskhostw.exe,file: /Device/HarddiskVolume1/ProgramData/Microsoft/Windows/Power Efficiency Diagnostics/energy-report-2019-09-25.xml,6.000 to coverage score (16.262)
59,65125,TN_high_below_threshold,11.724676132,0,0,,4,11.724676132,0.000000000,MODIFY,48126e53-d957-470e-838b-5fd35ab5d1b1,1569338659007000000,2019-09-24 11:24:19.007000 EDT,2019-09-24 11:24:07.401000000~2019-09-24 11:24:42.096000000,dst,4648,65125,subject,file,subject->file,file: /Device/HarddiskVolume1/ProgramData/Microsoft/Windows/Power Efficiency Diagnostics/energy-report-2019-09-24.xml,subject: taskhostw.exe,file: /Device/HarddiskVolume1/ProgramData/Microsoft/Windows/Power Efficiency Diagnostics/energy-report-2019-09-24.xml,6.000 to coverage score (16.262)
60,4648,TN_high_below_threshold,11.724676132,0,0,,64,11.724676132,0.000000000,MODIFY,48126e53-d957-470e-838b-5fd35ab5d1b1,1569338659007000000,2019-09-24 11:24:19.007000 EDT,2019-09-24 11:24:07.401000000~2019-09-24 11:24:42.096000000,src,4648,65125,subject,file,subject->file,subject: taskhostw.exe,subject: taskhostw.exe,file: /Device/HarddiskVolume1/ProgramData/Microsoft/Windows/Power Efficiency Diagnostics/energy-report-2019-09-24.xml,6.000 to coverage score (16.262)
61,93957,TN_high_below_threshold,11.598912239,0,0,,6,11.598912239,0.000000000,RENAME,2ddb45ac-e256-416d-9116-e3be417c9fc8,1569433450173000000,2019-09-25 13:44:10.173000 EDT,2019-09-25 13:43:59.873000000~2019-09-25 13:44:31.251000000,dst,10376,93957,subject,file,subject->file,file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Google/Chrome/User Data/Default/Preferences,"subject: /Device/HarddiskVolume1/Windows/system32/svchost.exe | ""C:/Program Files (x86)/Google/Chrome/Application/chrome.exe""",file: /Device/HarddiskVolume1/Users/sysadmin/AppData/Local/Google/Chrome/User Data/Default/Preferences,6.000 to coverage score (16.262)
