model_label,score_epoch,rank,node_id,node_group,node_group_label,score,label,pred_above_threshold,saved_pred,attacks,incident_edges,responsible_loss,score_minus_responsible_loss,operation,event_uuid,time_raw,time_eastern,window,target_role,srcnode,dstnode,src_type,dst_type,type_pair,node_label_text,src_label,dst_label,short_endpoint_pair
Leaky selected,0,48,357802,TN_near_threshold,TN (benign) near threshold,4.573260307,0,0,0,benign,11,4.573260307,0.000000000,EVENT_EXECUTE,B1B24795-08DA-2415-1ABE-E50200000010,1523582304357167793,2018-04-12 21:18:24.357168 EDT,2018-04-12 21:18:22.074662245~2018-04-12 21:18:26.915879419,dst,1000155,357802,file,subject,file->subject,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,file: /home/admin/Qt5.10.1/5.10.1/android_armv7/bin/qmake,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,bin/qmake -> admin/qt-opensource-linux-x64-5.10.1.run
Leaky selected,0,49,357800,TN_near_threshold,TN (benign) near threshold,4.573260307,0,0,0,benign,11,4.573260307,0.000000000,EVENT_EXECUTE,3B64C4A6-06DA-2415-1D38-E50200000010,1523582296060617787,2018-04-12 21:18:16.060618 EDT,2018-04-12 21:18:10.786166263~2018-04-12 21:18:16.060617787,dst,992055,357800,file,subject,file->subject,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,file: /home/admin/Qt5.10.1/5.10.1/android_x86/bin/qmake,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,bin/qmake -> admin/qt-opensource-linux-x64-5.10.1.run
Leaky selected,0,50,357799,TN_near_threshold,TN (benign) near threshold,4.573260307,0,0,0,benign,11,4.573260307,0.000000000,EVENT_EXECUTE,07F86E88-06DA-2415-FD37-E50200000010,1523582295551703047,2018-04-12 21:18:15.551703 EDT,2018-04-12 21:18:10.786166263~2018-04-12 21:18:16.060617787,dst,992055,357799,file,subject,file->subject,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,file: /home/admin/Qt5.10.1/5.10.1/android_x86/bin/qmake,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,bin/qmake -> admin/qt-opensource-linux-x64-5.10.1.run
Leaky selected,0,51,357798,TN_near_threshold,TN (benign) near threshold,4.573260307,0,0,0,benign,11,4.573260307,0.000000000,EVENT_EXECUTE,B9AFB369-06DA-2415-E337-E50200000010,1523582295036112825,2018-04-12 21:18:15.036113 EDT,2018-04-12 21:18:10.786166263~2018-04-12 21:18:16.060617787,dst,992055,357798,file,subject,file->subject,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,file: /home/admin/Qt5.10.1/5.10.1/android_x86/bin/qmake,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,bin/qmake -> admin/qt-opensource-linux-x64-5.10.1.run
Leaky selected,0,52,357797,TN_near_threshold,TN (benign) near threshold,4.573260307,0,0,0,benign,11,4.573260307,0.000000000,EVENT_EXECUTE,BA73F74A-06DA-2415-BE37-E50200000010,1523582294520460218,2018-04-12 21:18:14.520460 EDT,2018-04-12 21:18:10.786166263~2018-04-12 21:18:16.060617787,dst,992055,357797,file,subject,file->subject,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,file: /home/admin/Qt5.10.1/5.10.1/android_x86/bin/qmake,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,bin/qmake -> admin/qt-opensource-linux-x64-5.10.1.run
Leaky selected,0,53,357796,TN_near_threshold,TN (benign) near threshold,4.573260307,0,0,0,benign,11,4.573260307,0.000000000,EVENT_EXECUTE,81299E0E-06DA-2415-7B37-E50200000010,1523582293507975553,2018-04-12 21:18:13.507976 EDT,2018-04-12 21:18:10.786166263~2018-04-12 21:18:16.060617787,dst,992055,357796,file,subject,file->subject,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,file: /home/admin/Qt5.10.1/5.10.1/android_x86/bin/qmake,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,bin/qmake -> admin/qt-opensource-linux-x64-5.10.1.run
Leaky selected,0,54,357785,TN_near_threshold,TN (benign) near threshold,4.573260307,0,0,0,benign,11,4.573260307,0.000000000,EVENT_EXECUTE,8A21DBD8-FFD9-2415-48A4-E40200000010,1523582266836197770,2018-04-12 21:17:46.836198 EDT,2018-04-12 21:17:38.055856858~2018-04-12 21:17:46.836197770,dst,983112,357785,file,subject,file->subject,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,file: /home/admin/Qt5.10.1/5.10.1/gcc_64/bin/qmake,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,bin/qmake -> admin/qt-opensource-linux-x64-5.10.1.run
Leaky selected,0,55,357784,TN_near_threshold,TN (benign) near threshold,4.573260307,0,0,0,benign,11,4.573260307,0.000000000,EVENT_EXECUTE,CB60B8BA-FFD9-2415-30A4-E40200000010,1523582266330603723,2018-04-12 21:17:46.330604 EDT,2018-04-12 21:17:38.055856858~2018-04-12 21:17:46.836197770,dst,983112,357784,file,subject,file->subject,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,file: /home/admin/Qt5.10.1/5.10.1/gcc_64/bin/qmake,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,bin/qmake -> admin/qt-opensource-linux-x64-5.10.1.run
Leaky selected,0,56,357783,TN_near_threshold,TN (benign) near threshold,4.573260307,0,0,0,benign,11,4.573260307,0.000000000,EVENT_EXECUTE,3D415F9C-FFD9-2415-10A4-E40200000010,1523582265821446461,2018-04-12 21:17:45.821446 EDT,2018-04-12 21:17:38.055856858~2018-04-12 21:17:46.836197770,dst,983112,357783,file,subject,file->subject,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,file: /home/admin/Qt5.10.1/5.10.1/gcc_64/bin/qmake,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,bin/qmake -> admin/qt-opensource-linux-x64-5.10.1.run
Leaky selected,0,57,357782,TN_near_threshold,TN (benign) near threshold,4.573260307,0,0,0,benign,11,4.573260307,0.000000000,EVENT_EXECUTE,488AE37D-FFD9-2415-F4A3-E40200000010,1523582265310022216,2018-04-12 21:17:45.310022 EDT,2018-04-12 21:17:38.055856858~2018-04-12 21:17:46.836197770,dst,983112,357782,file,subject,file->subject,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,file: /home/admin/Qt5.10.1/5.10.1/gcc_64/bin/qmake,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,bin/qmake -> admin/qt-opensource-linux-x64-5.10.1.run
Leaky selected,0,58,357781,TN_near_threshold,TN (benign) near threshold,4.573260307,0,0,0,benign,11,4.573260307,0.000000000,EVENT_EXECUTE,CC2C7B5F-FFD9-2415-D6A3-E40200000010,1523582264799866060,2018-04-12 21:17:44.799866 EDT,2018-04-12 21:17:38.055856858~2018-04-12 21:17:46.836197770,dst,983112,357781,file,subject,file->subject,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,file: /home/admin/Qt5.10.1/5.10.1/gcc_64/bin/qmake,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,bin/qmake -> admin/qt-opensource-linux-x64-5.10.1.run
Leaky selected,0,59,357780,TN_near_threshold,TN (benign) near threshold,4.573260307,0,0,0,benign,11,4.573260307,0.000000000,EVENT_EXECUTE,B0D83741-FFD9-2415-BEA3-E40200000010,1523582264292137136,2018-04-12 21:17:44.292137 EDT,2018-04-12 21:17:38.055856858~2018-04-12 21:17:46.836197770,dst,983112,357780,file,subject,file->subject,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,file: /home/admin/Qt5.10.1/5.10.1/gcc_64/bin/qmake,subject: /home/admin/qt-opensource-linux-x64-5.10.1.run | ./qt-opensource-linux-x64-5.10.1.run,bin/qmake -> admin/qt-opensource-linux-x64-5.10.1.run
Leaky selected,0,60,643874,TN_near_threshold,TN (benign) near threshold,4.530111313,0,0,0,benign,946,4.530111313,0.000000000,EVENT_EXECUTE,13D32B59-D608-2515-AC0B-490300000010,1523633765646848787,2018-04-13 11:36:05.646849 EDT,2018-04-13 11:36:02.590784001~2018-04-13 11:39:43.803939742,src,643874,305141,file,subject,file->subject,file: /home/admin/Downloads/firefox/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,61,305141,TN_near_threshold,TN (benign) near threshold,4.530111313,0,0,0,benign,530,4.530111313,0.000000000,EVENT_EXECUTE,13D32B59-D608-2515-AC0B-490300000010,1523633765646848787,2018-04-13 11:36:05.646849 EDT,2018-04-13 11:36:02.590784001~2018-04-13 11:39:43.803939742,dst,643874,305141,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,62,201867,TN_near_threshold,TN (benign) near threshold,4.522250175,0,0,0,benign,533,4.522250175,0.000000000,EVENT_EXECUTE,E67F2FDA-B2CF-2415-8F8F-BA0200000010,1523570941029744614,2018-04-12 18:09:01.029745 EDT,2018-04-12 18:08:49.740056442~2018-04-12 18:13:50.023148848,dst,643874,201867,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,63,213423,TN_near_threshold,TN (benign) near threshold,4.518320084,0,0,0,benign,536,4.518320084,0.000000000,EVENT_EXECUTE,5E6F9428-88BA-2415-6B67-4F0200000010,1523547667917205342,2018-04-12 11:41:07.917205 EDT,2018-04-12 11:41:02.680535792~2018-04-12 11:45:29.515877819,dst,643874,213423,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,64,387467,TN_near_threshold,TN (benign) near threshold,4.514932156,0,0,0,benign,539,4.514932156,0.000000000,EVENT_EXECUTE,77A77C13-5331-2415-6FAC-7A0000000010,1523396806837053303,2018-04-10 17:46:46.837053 EDT,2018-04-10 17:50:15.702140199~2018-04-10 17:51:16.497201708,dst,643874,387467,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,65,186383,TN_near_threshold,TN (benign) near threshold,4.511770725,0,0,0,benign,548,4.511770725,0.000000000,EVENT_EXECUTE,F8C4D8ED-44C6-2415-E8EC-880200000010,1523560573308552440,2018-04-12 15:16:13.308553 EDT,2018-04-12 15:20:15.163972775~2018-04-12 15:20:46.515867118,dst,643874,186383,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,66,225335,TN_near_threshold,TN (benign) near threshold,4.510173798,0,0,0,benign,536,4.510173798,0.000000000,EVENT_EXECUTE,3A7F0CB7-1E0E-2515-E633-5F0300000010,1523639574017638202,2018-04-13 13:12:54.017638 EDT,2018-04-13 13:13:02.181453718~2018-04-13 13:18:32.188491728,dst,643874,225335,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,67,285217,TN_near_threshold,TN (benign) near threshold,4.509389400,0,0,0,benign,538,4.509389400,0.000000000,EVENT_EXECUTE,D60FE63A-C028-2415-2A13-470000000010,1523387380045058006,2018-04-10 15:09:40.045058 EDT,2018-04-10 15:12:18.783422746~2018-04-10 15:13:59.157918789,dst,643874,285217,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,68,248707,TN_near_threshold,TN (benign) near threshold,4.509389400,0,0,0,benign,537,4.509389400,0.000000000,EVENT_EXECUTE,EE1CE171-C7B2-2415-A670-0F0200000010,1523539143636884718,2018-04-12 09:19:03.636885 EDT,2018-04-12 09:18:13.267068230~2018-04-12 09:23:06.641242680,dst,643874,248707,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,69,307783,TN_near_threshold,TN (benign) near threshold,4.509150982,0,0,0,benign,533,4.509150982,0.000000000,EVENT_EXECUTE,BBB4FABF-5D09-2515-F18A-4D0300000010,1523634347192267963,2018-04-13 11:45:47.192268 EDT,2018-04-13 11:50:49.385092948~2018-04-13 11:50:49.389366450,dst,643874,307783,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,70,253220,TN_near_threshold,TN (benign) near threshold,4.509150982,0,0,0,benign,535,4.509150982,0.000000000,EVENT_EXECUTE,3BD35479-AFB6-2415-2E4E-380200000010,1523543438729204539,2018-04-12 10:30:38.729205 EDT,2018-04-12 10:33:01.516406406~2018-04-12 10:34:40.025440606,dst,643874,253220,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,71,249943,TN_near_threshold,TN (benign) near threshold,4.509150982,0,0,0,benign,537,4.509150982,0.000000000,EVENT_EXECUTE,D073F760-DAB3-2415-BD04-1B0200000010,1523540324469142480,2018-04-12 09:38:44.469142 EDT,2018-04-12 09:41:48.482918658~2018-04-12 09:43:53.220642603,dst,643874,249943,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,72,231854,TN_near_threshold,TN (benign) near threshold,4.508296967,0,0,0,benign,546,4.508296967,0.000000000,EVENT_EXECUTE,BE660DF9-9513-2515-4CAC-710300000010,1523645583784240830,2018-04-13 14:53:03.784241 EDT,2018-04-13 14:56:36.256677817~2018-04-13 14:57:05.180446396,dst,643874,231854,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,73,434923,TN_near_threshold,TN (benign) near threshold,4.507093430,0,0,0,benign,538,4.507093430,0.000000000,EVENT_EXECUTE,9C4966B7-5F3F-2415-D5AD-BA0000000010,1523412254289447324,2018-04-10 22:04:14.289447 EDT,2018-04-10 22:04:14.092736216~2018-04-10 22:09:55.511013652,dst,643874,434923,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,74,433238,TN_near_threshold,TN (benign) near threshold,4.506946087,0,0,0,benign,538,4.506946087,0.000000000,EVENT_EXECUTE,0F4F29C3-FA39-2415-7A33-AD0000000010,1523406323136941839,2018-04-10 20:25:23.136942 EDT,2018-04-10 20:25:34.743180874~2018-04-10 20:31:47.515794353,dst,643874,433238,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,75,252657,TN_near_threshold,TN (benign) near threshold,4.506665230,0,0,0,benign,537,4.506665230,0.000000000,EVENT_EXECUTE,66D098E6-1DB6-2415-76F7-320200000010,1523542813497151590,2018-04-12 10:20:13.497152 EDT,2018-04-12 10:22:16.771938824~2018-04-12 10:24:39.399894162,dst,643874,252657,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,76,233446,TN_near_threshold,TN (benign) near threshold,4.506531715,0,0,0,benign,546,4.506531715,0.000000000,EVENT_EXECUTE,F5BFD9FE-1219-2515-CC0F-870300000010,1523651618310569973,2018-04-13 16:33:38.310570 EDT,2018-04-13 16:37:02.380161090~2018-04-13 16:38:25.671991663,dst,643874,233446,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,77,388380,TN_near_threshold,TN (benign) near threshold,4.506157875,0,0,0,benign,539,4.506157875,0.000000000,EVENT_EXECUTE,F4A0E94F-2632-2415-1715-830000000010,1523397714088927476,2018-04-10 18:01:54.088928 EDT,2018-04-10 18:01:41.097592552~2018-04-10 18:06:21.312182683,dst,643874,388380,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,78,228243,TN_near_threshold,TN (benign) near threshold,4.505928040,0,0,0,benign,535,4.505928040,0.000000000,EVENT_EXECUTE,7A149D93-7A10-2515-0F0F-6A0300000010,1523642167583380602,2018-04-13 13:56:07.583381 EDT,2018-04-13 13:55:40.174492275~2018-04-13 14:00:40.433704496,dst,643874,228243,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,79,197841,TN_near_threshold,TN (benign) near threshold,4.505507469,0,0,0,benign,536,4.505507469,0.000000000,EVENT_EXECUTE,0241725D-BCCD-2415-8BB5-AC0200000010,1523568782863384834,2018-04-12 17:33:02.863385 EDT,2018-04-12 17:36:23.386292255~2018-04-12 17:37:05.340193502,dst,643874,197841,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,80,233246,TN_near_threshold,TN (benign) near threshold,4.505045891,0,0,0,benign,534,4.505045891,0.000000000,EVENT_EXECUTE,56A5C5DC-C118-2515-4E09-850300000010,1523651269846476118,2018-04-13 16:27:49.846476 EDT,2018-04-13 16:31:48.768205901~2018-04-13 16:32:59.895787661,dst,643874,233246,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,81,389865,TN_near_threshold,TN (benign) near threshold,4.503856182,0,0,0,benign,538,4.503856182,0.000000000,EVENT_EXECUTE,DF84BB1B-7032-2415-D05D-860000000010,1523398031041070303,2018-04-10 18:07:11.041070 EDT,2018-04-10 18:08:48.840076145~2018-04-10 18:12:02.016511944,dst,643874,389865,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
Leaky selected,0,82,294405,TN_near_threshold,TN (benign) near threshold,4.503690720,0,0,0,benign,536,4.503690720,0.000000000,EVENT_EXECUTE,3A809878-0E01-2515-C54A-160300000010,1523625210599211066,2018-04-13 09:13:30.599211 EDT,2018-04-13 09:12:24.213061457~2018-04-13 09:15:30.915314969,dst,643874,294405,file,subject,file->subject,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,file: /home/admin/Downloads/firefox/firefox,subject: /home/admin/Downloads/firefox/firefox | /usr/bin/firefox,firefox/firefox -> firefox/firefox
